Silver results of stdin

Query-def :sp|P96368|TRCS_MYCTU Sensor histidine kinase TrcS OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=trcS PE=1 SV=1
Length :509

id,hit,score,evalue,identity,positive,gaps,align-length 
WP_201465238,1,524,2.35458e-56,152,191,6,292
WP_091284777,1,537,2.37181e-56,145,177,14,272
WP_202538580,1,527,2.37378e-56,176,234,7,379
WP_085162466,1,525,2.3798e-56,174,241,9,411
WP_143643405,1,528,2.39859e-56,157,198,6,294
WP_163747808,1,525,2.43261e-56,177,245,14,413
WP_239108277,1,524,2.44116e-56,180,234,11,406
RBY83893,1,525,2.46074e-56,179,235,8,405
WP_211447765,1,525,2.52418e-56,159,221,8,356
WP_233495608,1,526,2.54174e-56,179,235,8,405
WP_224763457,1,526,2.54697e-56,146,191,4,293
WP_030863633,1,528,2.55054e-56,155,194,6,299
WP_190052741,1,529,2.55278e-56,153,195,6,291
WP_255184444,1,524,2.56026e-56,141,180,4,271
WP_100581435,1,526,2.58449e-56,153,191,8,296
WP_046424658,1,529,2.59374e-56,169,217,6,362
RUL95371,1,524,2.59538e-56,191,246,10,406
GHA64340,1,526,2.61903e-56,155,194,6,296
MBA8928522,1,523,2.62009e-56,160,201,8,293
WP_189534681,1,524,2.62183e-56,157,191,6,294
WP_140740609,1,524,2.62998e-56,141,195,6,291
WP_134501236,1,525,2.64952e-56,195,258,14,425
WP_011029388,1,527,2.66041e-56,155,194,6,299
WP_052635518,1,514,2.66114e-56,149,197,7,293
WP_216854793,1,525,2.66203e-56,151,190,4,295
WP_197108015,1,525,2.6655e-56,177,246,13,431
WP_085265554,1,526,2.66845e-56,168,226,13,366
GFG71159,1,524,2.68538e-56,169,224,19,367
KIE24676,1,526,2.68675e-56,193,254,26,440
WP_036454387,1,525,2.68987e-56,175,247,9,410
WP_009084602,1,524,2.71351e-56,176,240,8,409
WP_213089167,1,526,2.71624e-56,155,194,6,299
GGS38387,1,527,2.71681e-56,151,193,6,296
WP_224300051,1,526,2.73911e-56,153,195,6,294
TPX05012,1,512,2.7405e-56,149,187,6,292
QIK11398,1,527,2.74657e-56,169,216,5,354
WP_252975258,1,524,2.75321e-56,152,190,6,292
WP_201835894,1,529,2.75684e-56,154,192,6,293
WP_199515253,1,524,2.7578e-56,147,192,6,291
WP_099245043,1,525,2.75927e-56,172,237,8,410
WP_073846434,1,525,2.77967e-56,166,216,5,360
WP_161297497,1,531,2.84535e-56,154,195,6,293
WP_133825955,1,524,2.85296e-56,179,243,19,410
WP_251801688,1,526,2.91108e-56,149,194,6,291
GGS91479,1,526,2.9221e-56,151,193,6,296
WP_161290774,1,525,2.93239e-56,152,189,8,296
CFE74297,1,514,2.93717e-56,149,197,7,293
WP_093456575,1,527,2.94887e-56,155,194,6,299
WP_250302251,1,527,2.98211e-56,154,189,6,293
BBY06170,1,523,3.03493e-56,170,242,9,411
WP_198414345,1,525,3.04488e-56,183,256,10,424
BBZ21156,1,523,3.04554e-56,129,173,5,253
TFD55811,1,525,3.06511e-56,183,256,10,424
WP_210984715,1,526,3.07665e-56,155,194,6,299
WP_236650349,1,523,3.11426e-56,160,201,8,293
WP_037611942,1,527,3.14312e-56,150,191,4,293
WP_199577854,1,526,3.1704e-56,170,221,10,369
WP_069397364,1,524,3.18523e-56,173,241,9,411
WP_220498948,1,524,3.18523e-56,182,242,19,418
WP_134548842,1,525,3.19097e-56,195,266,32,433
OPG08535,1,524,3.20591e-56,179,233,11,406
NHI08605,1,524,3.21118e-56,155,193,6,299
WP_044855955,1,525,3.22432e-56,168,217,5,361
WP_176174224,1,524,3.22883e-56,176,247,17,415
QGK51402,1,523,3.2296e-56,174,246,9,410
GHA02414,1,529,3.23357e-56,173,227,7,375
WP_225849823,1,526,3.23576e-56,156,189,6,299
WP_026245606,1,527,3.24072e-56,176,234,7,379
WP_248634593,1,524,3.24479e-56,154,190,11,298
WP_129073059,1,524,3.24857e-56,178,242,9,422
WP_220502257,1,524,3.25225e-56,182,242,19,418
WP_214966116,1,518,3.272e-56,173,220,23,380
ETZ35192,1,523,3.29313e-56,174,246,9,410
WP_245727160,1,529,3.29683e-56,182,245,18,428
WP_215917559,1,525,3.30093e-56,176,246,6,412
WP_052658465,1,513,3.31275e-56,149,197,7,293
WP_085258326,1,525,3.31723e-56,173,243,9,411
WP_153178996,1,525,3.33385e-56,155,193,6,299
MBW0119283,1,521,3.36764e-56,189,249,17,406
GIH61266,1,525,3.37571e-56,180,234,11,406
WP_225926474,1,522,3.44355e-56,189,249,17,406
OEJ63166,1,526,3.44621e-56,156,192,29,317
WP_168143910,1,525,3.4736e-56,169,235,12,393
WP_189740791,1,526,3.48667e-56,155,194,6,296
WP_108926360,1,525,3.52522e-56,171,240,9,411
WP_030768901,1,525,3.54265e-56,152,189,8,296
WP_073875666,1,527,3.55486e-56,185,237,34,421
RLV01300,1,524,3.59216e-56,158,193,9,297
WP_228754284,1,525,3.6102e-56,152,190,6,291
WP_251719898,1,523,3.61046e-56,152,191,6,292
WP_089000682,1,524,3.62977e-56,191,249,12,409
WP_016326738,1,527,3.66589e-56,155,194,6,299
WP_136208704,1,527,3.70408e-56,155,194,6,299
WP_240261662,1,523,3.72542e-56,174,243,13,416
EUA41744,1,517,3.73103e-56,170,231,9,393
MBF4608781,1,524,3.76248e-56,190,254,15,442
WP_143617606,1,524,3.77799e-56,152,192,7,298
WP_221752525,1,529,3.83158e-56,157,199,6,301
WP_232875295,1,524,3.8399e-56,182,240,13,415
WP_033438185,1,523,3.84369e-56,185,257,17,448
WP_111036802,1,523,3.8489e-56,184,248,7,407
WP_108517719,1,523,3.9369e-56,166,225,7,361
WP_170027519,1,529,3.95806e-56,180,242,8,414
WP_208682188,1,527,3.97379e-56,169,216,5,354
WP_164244741,1,525,3.98837e-56,155,194,6,299
WP_197939544,1,524,3.99051e-56,171,242,9,411
WP_189112876,1,525,4.01322e-56,176,236,7,408
MBW8872805,1,520,4.04373e-56,162,217,6,339
KUN34902,1,528,4.04771e-56,182,245,18,428
WP_074312184,1,522,4.07812e-56,156,202,8,292
WP_232326665,1,524,4.11699e-56,187,245,53,445
WP_221483299,1,523,4.12872e-56,163,216,37,350
GGW20880,1,526,4.159e-56,190,250,18,413
WP_245886257,1,525,4.18586e-56,152,196,9,294
WP_256096896,1,525,4.24594e-56,156,192,29,317
SBS74424,1,523,4.31224e-56,177,241,12,412
WP_131168369,1,524,4.34033e-56,148,187,9,295
WP_134398383,1,524,4.36185e-56,174,244,10,418
WP_035879407,1,524,4.36185e-56,187,258,15,423
AFC41488,1,523,4.36934e-56,174,246,9,410
WP_096492286,1,523,4.37804e-56,163,215,5,359
WP_250899865,1,513,4.4848e-56,154,201,6,293
WP_083088494,1,523,4.53775e-56,170,242,9,411
WP_150258144,1,524,4.551e-56,152,191,8,296
WP_161381128,1,526,4.56025e-56,155,193,6,296
MCF3100313,1,526,4.60911e-56,156,195,15,304
MBA3021952,1,520,4.74095e-56,142,196,8,295
WP_241055696,1,524,4.74411e-56,169,245,15,417
WP_064893622,1,524,4.75826e-56,174,246,9,410
WP_051641057,1,523,4.77493e-56,171,238,9,411
MCF0096200,1,524,4.83306e-56,155,199,6,291
AGZ51240,1,522,4.83526e-56,174,241,9,411
BCO44591,1,522,4.84925e-56,174,246,9,410
WP_198671872,1,525,4.85764e-56,177,239,10,415
WP_212987415,1,524,4.8865e-56,149,192,6,290
WP_250001491,1,524,4.95352e-56,145,193,6,292
WP_083802379,1,510,4.96666e-56,157,192,6,299
WP_111013526,1,522,5.04596e-56,184,248,7,407
WP_079317568,1,523,5.06467e-56,179,233,11,406
WP_069779947,1,526,5.13506e-56,185,252,20,431
WP_218606131,1,522,5.15666e-56,189,249,17,406
ULL08674,1,523,5.17113e-56,174,242,9,411
RGA01328,1,523,5.18362e-56,183,243,24,423
WP_007034745,1,524,5.19452e-56,176,235,11,413
WP_241829776,1,529,5.19678e-56,142,179,16,273
WP_217546051,1,526,5.2017e-56,162,215,6,352
WP_235481437,1,526,5.21207e-56,156,195,15,304
WP_240274395,1,523,5.22519e-56,173,241,9,411
WP_014383651,1,523,5.22519e-56,174,246,9,410
WP_207360721,1,526,5.23471e-56,134,176,5,258
QKT06467,1,523,5.29254e-56,171,247,12,406
WP_052270144,1,526,5.29318e-56,193,254,26,440
WP_085095135,1,523,5.34376e-56,176,244,9,411
EEP75083,1,509,5.34774e-56,157,192,6,299
CFE36600,1,514,5.35363e-56,149,197,7,293
RIJ16935,1,524,5.38581e-56,181,253,17,431
WP_194676416,1,524,5.38825e-56,179,248,28,458
WP_220505431,1,522,5.4055e-56,150,190,7,293
WP_014212042,1,526,5.41156e-56,133,175,5,257
QEV03704,1,522,5.41273e-56,183,242,31,431
WP_189984942,1,526,5.41849e-56,190,250,18,413
WP_111009455,1,522,5.42755e-56,184,248,7,407
WP_112632556,1,523,5.43751e-56,175,246,9,410
WP_160075195,1,524,5.44447e-56,147,192,15,306
WP_085085452,1,523,5.52878e-56,169,224,19,367
WP_015357567,1,523,5.56164e-56,173,241,9,411
WP_229874623,1,523,5.57555e-56,178,241,14,415
MBK8757130,1,523,5.62894e-56,171,230,7,373
WP_246133574,1,522,5.65096e-56,174,242,9,410
WP_203181512,1,525,5.65986e-56,191,248,26,442
WP_244410331,1,524,5.67277e-56,185,237,34,434
WP_229690865,1,523,5.70389e-56,183,242,21,415
WP_229879915,1,528,5.71134e-56,173,227,7,375
WP_179556022,1,524,5.71687e-56,141,186,15,302
WP_243774384,1,521,5.76276e-56,180,228,10,407
WP_151511455,1,525,5.7912e-56,182,238,25,414
WP_065052690,1,523,5.8199e-56,175,246,9,410
MBF4579032,1,523,5.85346e-56,182,236,16,413
WP_043531241,1,525,5.85619e-56,149,193,6,288
WP_165685469,1,524,5.96493e-56,155,193,6,299
WP_042910465,1,523,5.98163e-56,174,246,9,410
WP_026071067,1,523,6.04416e-56,174,246,9,410
UKZ04304,1,522,6.07014e-56,183,242,31,431
WP_189417039,1,526,6.0869e-56,151,193,6,296
WP_184997761,1,524,6.10563e-56,148,196,6,291
GGW52331,1,523,6.13434e-56,186,245,14,417
AHH96265,1,522,6.15784e-56,160,201,8,293
MYW20298,1,529,6.15917e-56,153,195,6,293
WP_051057936,1,524,6.16762e-56,181,253,17,431
PJE20127,1,523,6.17119e-56,173,244,9,411
WP_085270863,1,523,6.28015e-56,173,244,12,413
WP_065073907,1,523,6.32454e-56,175,246,9,410
MBX5486954,1,522,6.36108e-56,173,238,12,414
WP_171113638,1,526,6.36116e-56,156,197,6,296
AII00267,1,514,6.43625e-56,149,197,7,293
WP_190010129,1,526,6.48273e-56,151,193,6,296
WP_091382313,1,521,6.49742e-56,181,247,6,414
WP_201408330,1,523,6.50057e-56,174,246,9,410
WP_133437067,1,523,6.56852e-56,173,244,9,411
WP_104787542,1,525,6.70487e-56,187,238,20,424
GGQ63548,1,522,6.73881e-56,151,192,6,294
WP_151220420,1,514,6.74697e-56,149,197,7,293
MBA2308440,1,506,6.80915e-56,142,182,8,272
WP_103348009,1,522,6.82944e-56,178,246,17,418
WP_182815393,1,523,6.85837e-56,148,187,9,295
WP_180686834,1,526,6.87379e-56,156,197,6,296
WP_052613091,1,514,6.88728e-56,149,197,7,293
MBX6391679,1,528,6.98657e-56,195,257,38,460
WP_179607958,1,526,6.98759e-56,169,224,6,360
WP_151221922,1,513,7.00278e-56,149,197,7,293
WP_165260514,1,524,7.05163e-56,186,243,17,424
WP_158887662,1,522,7.1196e-56,166,228,7,360
WP_208758886,1,522,7.24795e-56,181,242,19,418
WP_203797714,1,524,7.35841e-56,146,194,6,288
KAA6215543,1,524,7.35913e-56,185,237,34,434
WP_064953922,1,523,7.39157e-56,173,244,9,410
WP_092549045,1,524,7.4356e-56,146,193,6,288
WP_229924321,1,528,7.4508e-56,189,245,49,453
WP_237192943,1,521,7.51158e-56,185,243,21,413
WP_045929334,1,523,7.51183e-56,181,253,17,431
WP_125785956,1,523,7.55154e-56,164,217,5,360
WP_221460243,1,521,7.62236e-56,175,237,15,413
WP_253241674,1,523,7.64685e-56,144,198,6,292
WP_083110329,1,522,7.65732e-56,174,241,9,411
WP_233600064,1,520,7.74401e-56,181,240,8,405
WP_161335589,1,529,7.75031e-56,153,195,6,293
WP_070028768,1,525,7.80911e-56,156,194,6,296
WP_040816266,1,523,7.88889e-56,148,197,5,292
PND58947,1,522,7.89264e-56,177,239,12,412
WP_077968350,1,523,7.91313e-56,184,236,46,445
WP_225326047,1,522,7.92055e-56,174,246,9,410
PMR62600,1,520,8.08751e-56,194,248,10,406
WP_075234303,1,522,8.11629e-56,174,245,9,410
MBV9796208,1,524,8.12381e-56,148,201,4,299
MBB4689730,1,522,8.15041e-56,175,237,15,413
WP_067056533,1,525,8.18095e-56,154,200,6,296
WP_089100582,1,525,8.19275e-56,162,215,6,352
AMM21809,1,522,8.20108e-56,148,199,4,295
WP_083123818,1,523,8.24606e-56,130,174,5,253
WP_076186742,1,522,8.28675e-56,173,244,9,410
WP_120755172,1,524,8.3325e-56,154,193,18,312
WP_202993750,1,522,8.34982e-56,146,200,6,292
WP_083737158,1,521,8.36684e-56,173,242,13,413
WP_164346368,1,524,8.48482e-56,153,189,17,308
WP_211891835,1,524,8.5928e-56,141,186,15,302
WP_133449658,1,522,8.60757e-56,173,244,9,411
WP_036445768,1,522,8.67524e-56,174,241,9,411
WP_210955784,1,523,8.67528e-56,169,222,6,367
WP_087808472,1,524,8.7526e-56,155,192,6,294
WP_238359669,1,520,8.75574e-56,191,247,10,406
WP_207814711,1,520,8.76905e-56,186,244,31,432
MBK6440911,1,525,8.77401e-56,154,199,6,299
WP_103801325,1,521,8.85758e-56,174,241,9,411
CKR96627,1,511,8.88168e-56,148,197,7,293
WP_217644605,1,523,9.04579e-56,176,236,8,405
WP_084504424,1,521,9.11215e-56,147,193,6,292
WP_257920014,1,522,9.11481e-56,150,193,5,292
WP_071948682,1,521,9.12989e-56,177,241,10,411
WP_091589339,1,522,9.19424e-56,185,240,8,393
WP_234355894,1,521,9.20682e-56,183,242,31,431
NUU23507,1,521,9.23053e-56,186,240,8,408
WP_219534248,1,519,9.28255e-56,180,240,15,408
MBK6956678,1,525,9.30989e-56,154,199,6,299
WP_130485906,1,520,9.32632e-56,147,197,12,298
WP_189230262,1,522,9.32921e-56,151,192,6,294
WP_083028351,1,521,9.33037e-56,174,241,9,411
MBL6278058,1,520,9.35816e-56,191,247,10,406
WP_115743187,1,523,9.43485e-56,155,193,6,299
WP_231931975,1,520,9.60167e-56,188,245,11,408
BBY93093,1,521,9.70859e-56,129,172,5,253
WP_156298473,1,521,9.85325e-56,173,244,9,411
SIM65726,1,521,9.96391e-56,156,202,8,292
WP_154345696,1,524,1.00092e-55,179,240,7,416
WP_194675507,1,523,1.0045e-55,178,249,16,417
NUP38208,1,519,1.00503e-55,173,223,12,374
WP_065127774,1,522,1.00956e-55,173,244,9,410
WP_037310773,1,522,1.01126e-55,166,216,5,361
GIG81533,1,518,1.01965e-55,179,235,5,405
WP_084671095,1,522,1.02128e-55,152,203,2,292
WP_138460101,1,521,1.02548e-55,181,242,19,418
WP_204249236,1,523,1.02555e-55,148,199,4,295
WP_031087865,1,522,1.03429e-55,153,191,6,296
WP_240802715,1,522,1.04687e-55,161,209,15,363
WP_228868355,1,526,1.04911e-55,186,244,27,447
NUS10645,1,519,1.0495e-55,173,223,12,374
MBO2453453,1,520,1.05131e-55,180,228,10,407
WP_180330225,1,524,1.06492e-55,156,193,6,296
WP_053637826,1,522,1.06701e-55,153,191,6,296
WP_216899739,1,526,1.07097e-55,169,237,9,398
WP_043724906,1,519,1.0716e-55,190,245,10,406
QFS92996,1,525,1.0716e-55,18,248,16,425
RLK25082,1,520,1.07287e-55,181,240,8,405
WP_081924586,1,520,1.08165e-55,178,240,8,411
THA70945,1,522,1.09067e-55,161,209,15,363
NKE27465,1,513,1.09112e-55,149,197,7,293
WP_063773138,1,520,1.09661e-55,169,240,18,414
QIK68288,1,520,1.09751e-55,181,243,14,414
WP_233661511,1,521,1.10923e-55,188,244,29,434
VVJ23003,1,520,1.12599e-55,175,240,15,414
WP_018639102,1,526,1.13277e-55,142,181,16,273
OAH17465,1,524,1.14006e-55,181,253,17,431
WP_121710081,1,525,1.14476e-55,155,194,6,299
WP_166984379,1,520,1.15137e-55,147,194,5,293
WP_051763505,1,521,1.16831e-55,152,189,8,296
VBA43988,1,519,1.17303e-55,173,240,11,412
WP_239223269,1,523,1.18294e-55,149,187,12,300
WP_096312518,1,521,1.18409e-55,177,240,10,411
MBF6046282,1,522,1.19771e-55,154,193,18,312
WP_215039493,1,523,1.23244e-55,183,235,34,421
WP_190015960,1,524,1.23646e-55,186,245,14,417
WP_181808201,1,508,1.23987e-55,149,191,6,287
WP_044519670,1,523,1.24719e-55,130,173,3,253
VBA60070,1,519,1.24873e-55,173,240,11,412
WP_190155305,1,523,1.24931e-55,164,213,6,358
MBI3215467,1,518,1.25379e-55,178,246,21,417
WP_125513846,1,525,1.26038e-55,184,236,36,435
WP_163689845,1,522,1.26197e-55,129,173,5,253
WP_105366755,1,522,1.27462e-55,169,234,12,393
WP_069928030,1,522,1.27505e-55,158,192,31,319
CCE76660,1,523,1.27748e-55,181,253,17,431
WP_030403174,1,521,1.31325e-55,153,191,6,296
WP_066819152,1,520,1.34692e-55,170,243,9,411
WP_110316852,1,522,1.35607e-55,129,178,5,258
WP_132351238,1,520,1.35669e-55,188,246,8,405
KAB8185155,1,520,1.35673e-55,150,189,7,293
VBA62134,1,519,1.37154e-55,173,240,11,412
WP_203711438,1,522,1.38376e-55,136,180,6,272
PVC91554,1,522,1.41346e-55,187,245,32,434
WP_189508658,1,521,1.42244e-55,193,252,29,447
EFG77354,1,520,1.44276e-55,173,241,9,411
AMB60529,1,520,1.45652e-55,177,243,16,432
WP_112106989,1,527,1.50895e-55,156,194,15,306
MBD2832949,1,523,1.5102e-55,185,238,26,440
WP_151544403,1,518,1.51151e-55,182,235,14,407
WP_219859410,1,520,1.52107e-55,173,242,9,415
WP_155547896,1,520,1.52355e-55,175,240,15,414
WP_204132039,1,520,1.53281e-55,163,218,7,352
WP_167096817,1,520,1.53947e-55,176,243,14,413
WP_163477110,1,521,1.5518e-55,176,233,8,405
WP_028415717,1,526,1.56237e-55,196,243,58,467
WP_121895267,1,522,1.56527e-55,152,196,6,296
WP_051124740,1,520,1.57983e-55,178,238,14,414
WP_204164284,1,522,1.59923e-55,187,245,32,434
WP_083121807,1,520,1.60085e-55,175,240,8,414
WP_139583092,1,520,1.65299e-55,159,200,6,291
WP_208852542,1,520,1.65691e-55,174,245,9,410
WP_149547839,1,521,1.6674e-55,154,194,6,296
WP_239664266,1,523,1.66745e-55,137,188,11,275
WP_134497337,1,520,1.67656e-55,186,255,17,425
WP_076055719,1,520,1.67965e-55,172,244,9,410
WP_240808969,1,520,1.69407e-55,150,189,7,293
WP_202433440,1,524,1.71237e-55,185,239,26,440
EUA54353,1,513,1.71351e-55,171,240,9,400
WP_232303828,1,527,1.72339e-55,170,229,14,370
WP_079049133,1,522,1.72576e-55,155,199,6,296
WP_240917077,1,521,1.73943e-55,181,243,14,414
KAA1249583,1,517,1.74257e-55,174,241,9,415
WP_109297749,1,520,1.76477e-55,167,216,10,364
WP_005629186,1,521,1.77697e-55,173,237,12,414
WP_093081578,1,518,1.78271e-55,183,245,21,418
NUW37651,1,518,1.78308e-55,181,229,10,406
WP_104287244,1,522,1.78731e-55,163,231,16,424
RSN26600,1,520,1.78862e-55,165,214,5,360
WP_134365674,1,519,1.79901e-55,171,238,8,417
WP_189205635,1,520,1.81229e-55,148,188,6,292
WP_184948475,1,521,1.83267e-55,178,234,11,407
GJO17710,1,493,1.83704e-55,95,110,0,132
WP_231372230,1,518,1.84808e-55,146,192,6,291
WP_244283282,1,521,1.87148e-55,190,247,44,438
WP_134431774,1,519,1.87698e-55,174,242,9,411
AGL14340,1,521,1.89095e-55,147,193,6,292
WP_078076333,1,522,1.92162e-55,187,237,28,439
WP_036454739,1,521,1.93047e-55,128,178,5,253
WP_030558101,1,518,1.96857e-55,182,241,31,431
WP_066872985,1,519,1.99627e-55,174,246,9,410
WP_232790286,1,525,2.00542e-55,196,243,58,467
WP_122498695,1,519,2.01396e-55,173,240,11,412
WP_134513863,1,520,2.027e-55,191,263,24,435
WP_068084650,1,519,2.0333e-55,171,242,12,414
SQD97240,1,526,2.06008e-55,156,194,15,306
WP_145011214,1,519,2.061e-55,175,246,9,410
KUI35625,1,521,2.08626e-55,139,181,8,261
AEB45776,1,518,2.08732e-55,190,245,10,406
WP_083212415,1,520,2.09294e-55,173,241,9,411
WP_103490393,1,524,2.11033e-55,153,189,17,308
WP_235995919,1,518,2.11924e-55,181,229,10,406
WP_203884899,1,517,2.13216e-55,179,235,5,405
WP_250054837,1,524,2.13671e-55,174,223,55,404
WP_137812766,1,518,2.1421e-55,156,203,6,294
WP_065049316,1,519,2.14847e-55,172,244,9,411
WP_253846514,1,518,2.15181e-55,169,234,5,408
WP_071064825,1,527,2.15397e-55,156,194,15,306
GGV66217,1,518,2.17657e-55,152,197,6,301
WP_247695043,1,519,2.20355e-55,183,238,12,412
WP_217160693,1,520,2.20669e-55,176,247,10,412
TVS77952,1,521,2.20748e-55,174,242,9,410
MAT18804,1,518,2.21003e-55,174,243,26,419
WP_065156452,1,519,2.21146e-55,170,241,9,415
WP_246614238,1,519,2.24265e-55,142,197,6,292
MYX14901,1,523,2.25648e-55,186,236,30,415
WP_148009196,1,522,2.27795e-55,161,196,6,294
WP_122445296,1,519,2.2815e-55,173,240,11,412
WP_122526248,1,519,2.2815e-55,174,239,11,412
WP_133205834,1,518,2.30667e-55,169,237,14,419
WP_226655942,1,522,2.3133e-55,173,237,6,386
WP_165273119,1,523,2.31533e-55,196,243,61,470
WP_236551724,1,516,2.32451e-55,170,231,11,386
WP_041995576,1,520,2.35108e-55,173,216,11,371
WP_067251358,1,519,2.38372e-55,175,244,9,410
OZV83705,1,519,2.39101e-55,188,245,11,408
OEV33261,1,517,2.40134e-55,182,241,31,431
WP_169594301,1,519,2.41597e-55,187,252,8,410
WP_249349794,1,516,2.42814e-55,181,236,11,409
WP_079172374,1,522,2.45984e-55,156,194,6,296
WP_208720899,1,519,2.47013e-55,194,259,27,427
WP_051778862,1,519,2.49368e-55,150,187,8,296
WP_127179100,1,521,2.53615e-55,159,200,6,299
WP_083016714,1,518,2.56356e-55,174,245,9,410
WP_067173358,1,518,2.56356e-55,174,246,9,410
MBU2668546,1,519,2.5768e-55,142,197,6,292
WP_035939580,1,517,2.62452e-55,171,242,9,401
WP_191281704,1,517,2.63338e-55,185,246,14,419
WP_202436031,1,523,2.66913e-55,184,238,26,440
MBW4031581,1,518,2.68247e-55,151,191,6,292
WP_148003475,1,520,2.68839e-55,183,243,32,426
MYT51871,1,523,2.72468e-55,185,239,26,440
WP_135421956,1,518,2.74865e-55,173,238,8,410
WP_065140613,1,518,2.75087e-55,170,241,9,415
WP_134405809,1,517,2.75604e-55,171,238,8,417
WP_240045374,1,525,2.76209e-55,160,196,19,312
WP_083082099,1,518,2.86534e-55,152,197,11,296
WP_239663385,1,521,2.87532e-55,136,185,7,273
AXE27856,1,520,2.88711e-55,157,192,11,305
MBJ7464780,1,519,2.92273e-55,168,234,12,393
MBF1679686,1,521,2.94146e-55,136,185,7,273
WP_202462064,1,522,2.94644e-55,186,236,30,415
WP_226369393,1,502,2.95202e-55,152,197,10,295
EMF52497,1,519,2.98408e-55,152,200,6,300
WP_246827315,1,521,2.99665e-55,136,185,7,273
WP_125784949,1,517,2.99844e-55,176,240,15,416
OFQ63342,1,521,3.0656e-55,136,185,7,273
MYT59698,1,523,3.07065e-55,184,238,26,440
WP_244289795,1,520,3.0752e-55,194,259,27,427
QUI35938,1,518,3.0886e-55,185,236,34,439
WP_236059938,1,516,3.11887e-55,184,241,10,404
WP_216827146,1,520,3.20082e-55,157,192,11,305
WP_232248480,1,517,3.2142e-55,168,223,20,363
GGV18374,1,517,3.26197e-55,152,198,6,296
WP_117436519,1,518,3.28951e-55,173,241,9,411
WP_144720707,1,518,3.28951e-55,172,240,39,431
MBP8919250,1,518,3.3216e-55,147,196,7,297
WP_221891294,1,516,3.33439e-55,150,190,7,293
MBQ1098640,1,519,3.34385e-55,153,197,6,296
BBY40383,1,516,3.34605e-55,173,247,9,410
WP_254723292,1,518,3.37127e-55,150,191,8,296
GGQ71985,1,517,3.4039e-55,152,197,6,301
WP_189598342,1,518,3.41115e-55,152,197,6,301
OLT05781,1,515,3.46105e-55,191,246,23,408
WP_189187244,1,519,3.48399e-55,157,198,6,294
WP_037829868,1,523,3.50989e-55,184,238,26,440
WP_125797638,1,517,3.54131e-55,176,240,15,416
WP_106413483,1,519,3.55923e-55,149,188,6,293
WP_235559593,1,502,3.57714e-55,149,191,10,300
WP_094054893,1,519,3.62426e-55,157,198,6,296
WP_226872771,1,516,3.62849e-55,178,232,11,406
WP_120338321,1,517,3.64458e-55,185,255,17,430
MBL8929519,1,516,3.65213e-55,148,196,9,296
BBX41187,1,516,3.72384e-55,168,239,9,411
WP_091284213,1,517,3.74479e-55,159,194,6,299
WP_250545988,1,515,3.77569e-55,172,237,8,409
WP_037361308,1,517,3.77687e-55,178,244,10,423
WP_237283409,1,518,3.78503e-55,185,236,34,439
WP_112707322,1,517,3.8416e-55,174,246,9,410
WP_188029359,1,520,3.84409e-55,146,193,6,291
WP_079194435,1,520,3.86638e-55,189,238,43,443
WP_235508561,1,516,3.87115e-55,146,191,6,291
WP_247696835,1,517,3.89327e-55,153,197,6,296
WP_134410696,1,516,3.92528e-55,172,239,8,417
WP_190096097,1,518,3.94335e-55,152,198,6,296
QLK00810,1,517,3.94457e-55,159,193,6,299
WP_097241742,1,520,3.94705e-55,184,239,26,440
WP_134530136,1,517,3.9769e-55,188,261,24,434
WP_138689551,1,518,3.98804e-55,194,251,22,435
WP_083076178,1,518,4.06384e-55,174,240,12,413
WP_202200820,1,518,4.07282e-55,150,191,8,296
WP_109779484,1,519,4.10544e-55,147,189,8,296
MCM9080491,1,518,4.19989e-55,150,191,8,296
OAX63558,1,498,4.23896e-55,133,181,9,262
MBE3009707,1,517,4.24949e-55,178,232,11,406
WP_223163910,1,517,4.2592e-55,174,241,9,415
WP_028797108,1,520,4.26492e-55,152,200,6,300
PWK72381,1,519,4.27517e-55,147,189,8,296
MBQ1091741,1,519,4.28073e-55,183,238,12,412
WP_251492190,1,518,4.28888e-55,153,193,9,301
WP_133691763,1,517,4.29729e-55,169,240,10,411
WP_085290919,1,517,4.30367e-55,173,244,9,410
TQS26210,1,516,4.32749e-55,150,190,7,293
ROQ81487,1,519,4.35205e-55,154,188,13,301
QDB80748,1,515,4.3598e-55,151,189,10,295
MBN9607466,1,515,4.36664e-55,170,228,14,380
MBY0441907,1,516,4.37665e-55,174,246,17,416
WP_105035641,1,517,4.39992e-55,188,260,20,427
WP_061559931,1,517,4.40759e-55,169,240,9,411
WP_021755860,1,520,4.45165e-55,166,230,8,376
WP_037814822,1,522,4.53877e-55,184,238,26,440
WP_123462207,1,519,4.54677e-55,154,188,13,301
WP_068494108,1,518,4.56456e-55,161,233,16,425
WP_237299034,1,524,4.5808e-55,160,205,63,355
WP_240450612,1,524,4.65189e-55,160,205,63,355
WP_190230855,1,519,4.71352e-55,156,198,6,297
RWU83114,1,514,4.73556e-55,150,191,6,292
MBI4943249,1,516,4.76146e-55,149,188,16,298
MBK9723681,1,516,4.76409e-55,152,200,14,299
WP_094373510,1,521,4.77092e-55,193,253,24,436
TNC18757,1,515,4.78822e-55,151,189,10,295
WP_235975186,1,500,4.79935e-55,151,197,10,295
WP_205875372,1,517,4.848e-55,175,244,11,416
